_id,cost,charging_points,pay_at_location,membership_required,access_key_required,is_operational,latitude,longitude,operator,connection_type,current_type,charging_points_flag,power_output
66d7e0a1cdf87e8b5d63d8ab,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.4071902,152.9007826,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8ac,Unknown,1,Unknown,Unknown,Unknown,Unknown,-30.9527945,148.3878551,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8ad,Unknown,1,Unknown,Unknown,Unknown,Unknown,-30.0207154,148.1177704,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8ae,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.1955356,142.6092866,EVUp,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8af,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9435652,151.2396953,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8b0,Unknown,4,Unknown,Unknown,Unknown,Unknown,-33.9080986,151.1716659,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8b1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2159676,144.3181255,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8b2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7054584,150.8754276,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8b3,Unknown,3,Unknown,Unknown,Unknown,Unknown,-36.7158552,142.1964354,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8b4,Unknown,2,Unknown,Unknown,Unknown,Unknown,-34.8437992,138.5042702,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8b5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9532239,150.8040539,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8b6,Unknown,2,Unknown,Unknown,Unknown,Unknown,-34.9255431,138.5944471,chargefox,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8b7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.5998723,137.9317912,Tesla,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8b8,Unknown,2,Unknown,Unknown,Unknown,Unknown,-34.9617279,138.6010902,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8b9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.3913107,138.4630733,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ba,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.871695,151.2681007,Jetcharge,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8bb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.7678388,137.5974941,"Tesla, Inc.",Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8bc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8872485,151.099324,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8bd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.2708341,125.4872676,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8be,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.5575066,143.3857829,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8bf,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7620853,151.2141725,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7537328,151.2869932,Jolt,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8c1,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.7698741,150.7291974,Western Sydney University,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8c2,Unknown,3,Unknown,Unknown,Unknown,Unknown,-33.9511802,115.076035,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7789889,151.283873,Jolt,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8c4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.5816984,120.0441758,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8c5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9621828,151.063567,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c6,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8354773,148.6817349,"Tesla, Inc",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8695391,151.116168,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8947565,151.1096799,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8c9,$0.45AUD/kWh,2,Unknown,Unknown,Unknown,Unknown,-33.0792151,115.8968022,Chargefox,"Type 1 (J1772), Type 2 (Socket Only), CHAdeMO",Unknown,0,
66d7e0a1cdf87e8b5d63d8ca,Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.0573845,115.7472283,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8cb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9167278,136.5725086,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8cc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.873882,151.1019416,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8cd,Unknown,4,Unknown,Unknown,Unknown,Unknown,-27.5338615,152.9489592,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ce,Unknown,2,Unknown,Unknown,Unknown,Unknown,-29.9607798,146.8577827,NRMA,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8cf,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.4952775,150.7957656,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8d0,Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.7844523,153.2608045,ChargePoint,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8d1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.6478848,144.9942276,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d8d2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-27.444063,153.0819323,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8d3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.1244723,146.7458333,Chargefox,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8d4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8874253,147.4269258,Chargefox,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8d5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8720579,151.0954277,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8d6,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.9488297,150.90026,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8d7,Unknown,4,Unknown,Unknown,Unknown,Unknown,-33.7666354,151.2644147,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8d8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-29.022055,134.7584779,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8d9,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.9021318,151.1999188,AmpCharge,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8da,Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.1790682,152.5136654,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8db,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.7637113,145.023233,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8dc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2954975,149.1869737,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8dd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.4004166,153.0644501,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8de,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9492389,151.081218,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8df,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8300902,151.0860347,Chargefox,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8e0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.787764,150.9946067,AmpCharge,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d8e1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9701906,151.0801412,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8e2,Unknown,3,Unknown,Unknown,Unknown,Unknown,-33.8256295,151.0790514,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8e3,Unknown,3,Unknown,Unknown,Unknown,Unknown,-33.7296798,151.0065082,"Tesla, Inc.",Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8e4,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.1438691,145.1227188,Jetcharge,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8e5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-28.8659126,153.0483802,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8e6,Unknown,2,Unknown,Unknown,Unknown,Unknown,-35.7096667,150.173894,NRMA,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8e7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7036198,151.2128688,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d8e8,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.5647424,143.934527,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d8e9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.5643351,147.1969608,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8ea,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8347592,140.8026216,Tesla Supercharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8eb,Unknown,4,Unknown,Unknown,Unknown,Unknown,-33.8359626,151.0848349,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8ec,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9678598,151.1060452,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ed,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.948437,151.0710625,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ee,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.807399,151.0858151,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ef,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8130165,151.1694068,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8f0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-12.4307902,130.860126,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8f1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-12.4663857,130.8466989,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8f2,Unknown,6,Unknown,Unknown,Unknown,Unknown,-33.7755511,151.1094379,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d8f3,Unknown,6,Unknown,Unknown,Unknown,Unknown,-37.9001349,145.0069973,BP Pulse,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8f4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.7464753,146.5498937,NRMA,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d8f5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-43.0708845,147.2343632,Unknown,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d8f6,Unknown,4,Unknown,Unknown,Unknown,Unknown,-33.8140858,151.1706842,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8f7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8848452,151.1492145,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8f8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8631061,145.0268501,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d8f9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7117289,142.8409671,EVup,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8fa,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.1135121,144.757421,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d8fb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9815934,151.0815506,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8fc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.251906,147.2166221,Chargefox,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d8fd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8484746,147.2968239,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8fe,Unknown,4,Unknown,Unknown,Unknown,Unknown,-28.0353151,153.4275587,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d8ff,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9195544,151.0669461,BP Pulse,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d900,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8808068,145.0225411,Foxcharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d901,Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.2290784,152.9908938,Woolworths,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d902,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.092485,148.2422011,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d903,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8870084,147.8145103,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d904,Unknown,4,Unknown,Unknown,Unknown,Unknown,-29.0560795,152.017583,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d905,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.7184231,150.0006494,BP Pulse,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d906,Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.6589037,150.1869854,Yurika,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d907,Unknown,2,Unknown,Unknown,Unknown,Unknown,-34.0678179,150.7889593,Chargefox,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d908,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.8778574,118.1491738,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d909,Unknown,6,Unknown,Unknown,Unknown,Unknown,-36.3843671,145.4009851,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d90a,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.228002,144.3398434,Unknown,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d90b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.426075,146.1800703,Unknown,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d90c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.0532156,150.8236391,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d90d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.8885406,138.6731222,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d90e,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.908123,145.1319018,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d90f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7955368,151.2559187,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d910,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9388196,151.0177286,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d911,Unknown,2,Unknown,Unknown,Unknown,Unknown,-32.7833007,151.7371187,BP Pulse,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d912,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.713676,151.298355,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d913,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.6899794,151.1061283,BP Pulse,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d914,Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.6312341,152.9607488,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d915,Unknown,2,Unknown,Unknown,Unknown,Unknown,-28.8613732,153.5159181,BP Pulse,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d916,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8591188,151.2077898,City of Sydney,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d917,Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.4221557,153.0344427,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d918,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8755065,151.1993723,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d919,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.319776,149.1389146,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d91a,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.4400211,146.2497942,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d91b,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.8467311,144.8092326,AmpCharge,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d91c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.354976,146.3224917,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d91d,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.8126532,145.0102415,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d91e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8252377,144.6830044,Unknown,"Type 2 (Socket Only), CHAdeMO",Unknown,1,
66d7e0a1cdf87e8b5d63d91f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8755074,145.1645031,Engie,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d920,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.1582148,147.4595905,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d921,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7620961,151.2725439,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d922,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7194247,151.2986321,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d923,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8323149,140.7933056,Unknown,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d924,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.9031473,147.3365246,Kempower,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d925,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.5302783,144.8805475,EVlink,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d926,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.869384,151.1077617,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d927,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.4033184,150.8914532,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d928,Unknown,2,Unknown,Unknown,Unknown,Unknown,-19.2439428,146.8092559,EVUp,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d929,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9027063,138.6577314,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d92a,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8196728,151.0212095,BP Pulse,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d92b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.5811281,144.7243495,Get Electric,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d92c,Unknown,6,Unknown,Unknown,Unknown,Unknown,-35.4161685,149.0642995,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d92d,Unknown,9,Unknown,Unknown,Unknown,Unknown,-27.4995659,152.9723139,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d92e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7309136,150.9735895,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d92f,Unknown,4,Unknown,Unknown,Unknown,Unknown,-34.4143916,150.8999909,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d930,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.675634,137.0674367,"Tesla, Inc.",Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d931,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9420423,145.1679215,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d932,Unknown,6,Unknown,Unknown,Unknown,Unknown,-27.5778291,153.1139672,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d933,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.9205413,151.1911399,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d934,Unknown,2,Unknown,Unknown,Unknown,Unknown,-27.0420869,152.9754203,AmpCharge,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d935,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8747893,151.2463108,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d936,Unknown,2,Unknown,Unknown,Unknown,Unknown,-42.832093,147.2717452,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d937,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.5345631,144.898136,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d938,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9563337,151.2265681,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d939,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2204701,145.0612892,Unknown,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d93a,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3683136,144.9044702,Unknown,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d93b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.1827215,143.3996537,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d93c,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.7404408,142.0245584,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d93d,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.9191889,147.7230181,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d93e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.784243,145.154243,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d93f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9132563,145.2184081,Chargefox,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d940,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8986283,145.2304685,Jolt,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d941,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.4744469,145.0187073,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d942,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9610334,151.2309416,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d943,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7039707,145.1603959,BP Pulse,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d944,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.881819,145.2948225,Jolt,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d945,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.0849323,137.7480411,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d946,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.1975552,144.3210427,Unknown,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d947,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.9887792,150.8593146,BP Pulse,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d948,Unknown,1,Unknown,Unknown,Unknown,Unknown,-32.5305019,115.7205327,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d949,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7505332,151.0650786,Jolt,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d94a,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8521007,150.9955859,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d94b,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.8695824,138.5130494,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d94c,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8885103,151.2375612,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d94d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.8610146,138.5134782,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d94e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.4232451,144.5624714,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d94f,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.1862324,144.4645623,Chargefox,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d950,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9858932,145.218728,Tesla Supercharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d951,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.9071507,145.0111517,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d952,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.2775677,144.7350086,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d953,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2730919,145.0409495,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d954,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.6538335,145.5140998,Evie Networks,CHAdeMO,Unknown,0,
